Cause num,Order num,Doc,Name
191,28,['DownloadDocument.aspx?DocumentId=1798669'],['Exhibit']
191,28,['DownloadDocument.aspx?DocumentId=1799363'],['Verification']
191,28,['DownloadDocument.aspx?DocumentId=1804977'],['Proof of Publication']
191,28,['DownloadDocument.aspx?DocumentId=1805996'],['Application']
191,28,['DownloadDocument.aspx?DocumentId=1806102'],['Report of the Hearing Officer']
191,28,['DownloadDocument.aspx?DocumentId=1814242'],['Parties Notified']
190,4,['DownloadDocument.aspx?DocumentId=1365136'],['transcript']
190,4,['DownloadDocument.aspx?DocumentId=1366169'],['request for publication']
190,4,['DownloadDocument.aspx?DocumentId=1367840'],['exhibit A']
190,4,['DownloadDocument.aspx?DocumentId=1373265'],['letter of support']
190,4,['DownloadDocument.aspx?DocumentId=1376049'],['publication']
190,4,['DownloadDocument.aspx?DocumentId=1377154'],['request for publication']
190,4,['DownloadDocument.aspx?DocumentId=1386365'],['commission report']
190,4,['DownloadDocument.aspx?DocumentId=1389638'],['addition to interested parties list']
190,4,['DownloadDocument.aspx?DocumentId=1390133'],['application']
190,4,['DownloadDocument.aspx?DocumentId=1791695'],['exhibit C']
190,4,['DownloadDocument.aspx?DocumentId=1800182'],['publication']
190,4,['DownloadDocument.aspx?DocumentId=1804764'],['exhibit B']
190,4,['DownloadDocument.aspx?DocumentId=1806836'],['notice of hearing']
190,4,['DownloadDocument.aspx?DocumentId=1808662'],['exhibit D']
190,4,['DownloadDocument.aspx?DocumentId=1808717'],['letter of support']
190,4,['DownloadDocument.aspx?DocumentId=1814047'],['exhibit E']
111,1,['DownloadDocument.aspx?DocumentId=1365077'],['exhibit III']
111,1,['DownloadDocument.aspx?DocumentId=1373900'],['letter from operator to cogcc']
111,1,['DownloadDocument.aspx?DocumentId=1375041'],['publication']
111,1,['DownloadDocument.aspx?DocumentId=1387621'],['exhibit']
111,1,['DownloadDocument.aspx?DocumentId=1388340'],['letter from cogcc to operator']
111,1,['DownloadDocument.aspx?DocumentId=1767842'],['returned mail']
111,1,['DownloadDocument.aspx?DocumentId=1771933'],['returned mail']
111,1,['DownloadDocument.aspx?DocumentId=1773417'],['returned mail']
111,1,['DownloadDocument.aspx?DocumentId=1776921'],['publication']
111,1,['DownloadDocument.aspx?DocumentId=1777374'],['exhibit 5']
111,1,['DownloadDocument.aspx?DocumentId=1780277'],['application']
111,1,['DownloadDocument.aspx?DocumentId=1784173'],['ORDER']
111,1,['DownloadDocument.aspx?DocumentId=1784921'],['exhibit']
111,1,['DownloadDocument.aspx?DocumentId=1787661'],['letter of protest']
111,1,['DownloadDocument.aspx?DocumentId=1788800'],['notes']
111,1,['DownloadDocument.aspx?DocumentId=1789063'],['letter from cogcc to interested party']
111,1,['DownloadDocument.aspx?DocumentId=1793523'],['notes']
111,1,['DownloadDocument.aspx?DocumentId=1798220'],['notice of hearing']
111,1,['DownloadDocument.aspx?DocumentId=1799365'],['requests for publication']
111,1,['DownloadDocument.aspx?DocumentId=1802901'],['exhibit']
111,1,['DownloadDocument.aspx?DocumentId=1805287'],['transcript']
111,1,['DownloadDocument.aspx?DocumentId=1808920'],['list of interested parties']
111,1,['DownloadDocument.aspx?DocumentId=1812185'],['exhibit IV']
407,847,['DownloadDocument.aspx?DocumentId=3177340'],['RETURNED MAIL']
407,847,['DownloadDocument.aspx?DocumentId=3191309'],['ORDER MAILED']
407,847,['DownloadDocument.aspx?DocumentId=3191310'],['ORDER']
407,847,['DownloadDocument.aspx?DocumentId=3191311'],['511 REQUEST WITH EXHIBITS']
407,847,['DownloadDocument.aspx?DocumentId=3191312'],['PROOF OF PUBLICATION']
407,847,['DownloadDocument.aspx?DocumentId=3191313'],['CERTIFICATE OF MAILING']
407,847,['DownloadDocument.aspx?DocumentId=3191314'],['NOTICE OF HEARING']
407,847,['DownloadDocument.aspx?DocumentId=3191315'],['CERTIFICATE OF MAILING']
407,847,['DownloadDocument.aspx?DocumentId=3191316'],['APPLICATION OF HEARING']
535,199,['DownloadDocument.aspx?DocumentId=3012454'],['ORDER MAILED']
535,199,['DownloadDocument.aspx?DocumentId=3012455'],['ORDER']
535,199,['DownloadDocument.aspx?DocumentId=3012456'],['511 REQUEST WITH EXHIBITS']
535,199,['DownloadDocument.aspx?DocumentId=3012457'],['PROOF OF PUBLICATION']
535,199,['DownloadDocument.aspx?DocumentId=3012458'],['PROOF OF PUBLICATION']
535,199,['DownloadDocument.aspx?DocumentId=3012459'],['CERTIFICATE OF MAILING']
535,199,['DownloadDocument.aspx?DocumentId=3012460'],['NOTICE OF HEARING']
535,199,['DownloadDocument.aspx?DocumentId=3012461'],['511 REQUEST WITH EXHIBITS']
112,140,['DownloadDocument.aspx?DocumentId=1364541'],['Exhibit 16: Southern Ute 20-4']
112,140,['DownloadDocument.aspx?DocumentId=1366631'],['Exhibit 12: Infill Performance']
112,140,['DownloadDocument.aspx?DocumentId=1368129'],['Interested Parties']
112,140,['DownloadDocument.aspx?DocumentId=1368239'],['Application: Vastar Resources']
112,140,['DownloadDocument.aspx?DocumentId=1370562'],['Proof of Publication: Durango Herald']
112,140,['DownloadDocument.aspx?DocumentId=1373026'],['Notes on Photo #00760317']
112,140,['DownloadDocument.aspx?DocumentId=1374775'],"['Exhibit 18: 160 Acres, Single Well Economics']"
112,140,['DownloadDocument.aspx?DocumentId=1376799'],['Exhibit 5: Structure Map']
112,140,['DownloadDocument.aspx?DocumentId=1379646'],['Notice of Hearing']
112,140,['DownloadDocument.aspx?DocumentId=1382412'],['Request for Publication']
112,140,['DownloadDocument.aspx?DocumentId=1383200'],['exhibit 11']
112,140,['DownloadDocument.aspx?DocumentId=1389748'],['Memo: Invoicing for Notice Publication']
112,140,['DownloadDocument.aspx?DocumentId=1390425'],['Exhibit 13: Infill Performance']
112,140,['DownloadDocument.aspx?DocumentId=1390431'],['Exhibit 3: Lease Description']
112,140,['DownloadDocument.aspx?DocumentId=1769320'],['Exhibit 14: Well Drainage']
112,140,['DownloadDocument.aspx?DocumentId=1773671'],['Exhibit 1: Locator Map']
112,140,['DownloadDocument.aspx?DocumentId=1774619'],['exhibit 9']
112,140,['DownloadDocument.aspx?DocumentId=1774754'],['Exhibit 7: Well Logs']
112,140,['DownloadDocument.aspx?DocumentId=1775828'],['exhibit 10']
112,140,['DownloadDocument.aspx?DocumentId=1776223'],['Report of Hearing Officer']
112,140,['DownloadDocument.aspx?DocumentId=1777334'],['Exhibit 15: Southern Ute 20-3']
112,140,['DownloadDocument.aspx?DocumentId=1778102'],"['Photograph, Navajo Mine']"
112,140,['DownloadDocument.aspx?DocumentId=1778668'],['Exhibit 4: Topo Map w/ Wells to be Converted']
112,140,['DownloadDocument.aspx?DocumentId=1778869'],"['Log, Core Samples']"
112,140,['DownloadDocument.aspx?DocumentId=1779911'],['Request for Publication']
112,140,['DownloadDocument.aspx?DocumentId=1783574'],['Letters of Support: Cedar Ridge LLC & Enervest']
112,140,['DownloadDocument.aspx?DocumentId=1791277'],['exhibit 8']
112,140,['DownloadDocument.aspx?DocumentId=1796415'],['Exhibit 6: Isopach Map']
112,140,['DownloadDocument.aspx?DocumentId=1797802'],['Exhibit 2: Cumulative Production Map']
112,140,['DownloadDocument.aspx?DocumentId=1799485'],"['Letter of Concern, Amoco']"
112,140,['DownloadDocument.aspx?DocumentId=1804355'],['Exhibit 17: Charts']
112,140,['DownloadDocument.aspx?DocumentId=1807468'],"['Letter, BLM to COGCC']"
112,140,['DownloadDocument.aspx?DocumentId=1808786'],"['Log, Core Samples']"
112,140,['DownloadDocument.aspx?DocumentId=1809219'],['Exhibit 1: Locator Map']
112,140,['DownloadDocument.aspx?DocumentId=1809486'],"['Proof of Publication, Denver Daily Journal']"
112,140,['DownloadDocument.aspx?DocumentId=1812335'],"['Letter of Support, Southern Utes']"
112,140,['DownloadDocument.aspx?DocumentId=1814095'],['Order/Report of Commission']
407,1581,['DownloadDocument.aspx?DocumentId=3775901'],['ORDER']
407,1581,['DownloadDocument.aspx?DocumentId=3775903'],['511 REQUEST WITH EXHIBITS']
407,1581,['DownloadDocument.aspx?DocumentId=3775905'],['NOTICE OF HEARING']
407,1581,['DownloadDocument.aspx?DocumentId=3775907'],['APPLICATION OF HEARING']
535,342,['DownloadDocument.aspx?DocumentId=3185669'],['ORDER MAILED']
535,342,['DownloadDocument.aspx?DocumentId=3185670'],['ORDER']
535,342,['DownloadDocument.aspx?DocumentId=3185671'],['PROTEST']
535,342,['DownloadDocument.aspx?DocumentId=3185672'],['WITHDRAWL OF REQUEST']
535,342,['DownloadDocument.aspx?DocumentId=3185673'],['EXHIBIT 1']
535,342,['DownloadDocument.aspx?DocumentId=3185674'],['511 REQUEST WITH EXHIBITS']
535,342,['DownloadDocument.aspx?DocumentId=3185675'],['CERTIFICATE OF MAILING']
535,342,['DownloadDocument.aspx?DocumentId=3185676'],['PROTEST']
535,342,['DownloadDocument.aspx?DocumentId=3185677'],['CERTIFICATE OF MAILING']
535,342,['DownloadDocument.aspx?DocumentId=3185678'],['NOTICE OF HEARING']
535,342,['DownloadDocument.aspx?DocumentId=3185679'],['CERTIFICATE OF MAILING']
535,342,['DownloadDocument.aspx?DocumentId=3185680'],['APPLICATION OF HEARING']
407,845,['DownloadDocument.aspx?DocumentId=3191406'],['RETURNED MAIL']
407,845,['DownloadDocument.aspx?DocumentId=3191407'],['ORDER MAILED']
407,845,['DownloadDocument.aspx?DocumentId=3191408'],['ORDER']
407,845,['DownloadDocument.aspx?DocumentId=3191411'],['CERTIFICATE OF MAILING']
407,845,['DownloadDocument.aspx?DocumentId=3191412'],['NOTICE OF HEARING']
407,845,['DownloadDocument.aspx?DocumentId=3191413'],['CERTIFICATE OF MAILING']
407,845,['DownloadDocument.aspx?DocumentId=3191414'],['APPLICATION OF HEARING']
407,845,['DownloadDocument.aspx?DocumentId=3876156'],[]
407,845,['DownloadDocument.aspx?DocumentId=3876159'],[]
407,845,['DownloadDocument.aspx?DocumentId=3876161'],['511 DOCUMENTS']
407,845,['DownloadDocument.aspx?DocumentId=3876163'],['PROOF OF PUBLICATION']
535,313,['DownloadDocument.aspx?DocumentId=3221538'],['REPLY TO COMBINED MOTION']
535,313,['DownloadDocument.aspx?DocumentId=3221554'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221563'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221565'],['STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221582'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221601'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221602'],['REPLY RE: MTION FOR 3RD PROTECTIVE ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221603'],['RESPONSE TO MOTION FOR 3RD PROTECTIVE ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221604'],['MOTION FOR 3RD PROTECTIVE ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221605'],['CASE MANAGEMENT ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221606'],['HEARING OFFICER RULING']
535,313,['DownloadDocument.aspx?DocumentId=3221607'],['REPLY SUPPORTING REQUEST FOR EMERGENCY EHARING']
535,313,['DownloadDocument.aspx?DocumentId=3221608'],['RESPONSE TO REQUEST FOR EMERGENCY HEARING']
535,313,['DownloadDocument.aspx?DocumentId=3221609'],['REQUEST FOR EMERGENCY HEARING']
535,313,['DownloadDocument.aspx?DocumentId=3221610'],['ORDER RE: REQUEST FOR EMERGENCY HEARING']
535,313,['DownloadDocument.aspx?DocumentId=3221611'],['RESPONSE TO OBJECTIONS TO CONTINUANCE REQUEST']
535,313,['DownloadDocument.aspx?DocumentId=3221612'],['PBJECTION TO CONTINUANCE REQUEST']
535,313,['DownloadDocument.aspx?DocumentId=3221613'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221614'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221644'],['RETURNED MAIL']
535,313,['DownloadDocument.aspx?DocumentId=3221645'],['ORDER MAILED']
535,313,['DownloadDocument.aspx?DocumentId=3221646'],['ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221647'],['SUBSTITUTION OF COUNSEL']
535,313,['DownloadDocument.aspx?DocumentId=3221648'],['RULE 510 STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221649'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221654'],['TESTIMONY']
535,313,['DownloadDocument.aspx?DocumentId=3221655'],['3RD SUPPLEMENTAL PREHEARING STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221656'],['ENTRY OF APPEARANCE']
535,313,['DownloadDocument.aspx?DocumentId=3221688'],['SUPPLEMENTAL PREHEARING STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221689'],"['COMBINED MOTION TO COMPEL, FOR SANCTIONS, AND FOR CONTINUANCE']"
535,313,['DownloadDocument.aspx?DocumentId=3221690'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221691'],['REQUEST FOR SUBPOENA TO APPEAR AND PRODUCE']
535,313,['DownloadDocument.aspx?DocumentId=3221692'],['NOTICE OF DEPOSITION']
535,313,['DownloadDocument.aspx?DocumentId=3221693'],['NOTICE OF DEPOSITION']
535,313,['DownloadDocument.aspx?DocumentId=3221695'],['EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221760'],['ORDER MAILED']
535,313,['DownloadDocument.aspx?DocumentId=3221761'],['ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221762'],['PREHEARING CONFERENCE REPORT']
535,313,['DownloadDocument.aspx?DocumentId=3221763'],['CONTINUANCE']
535,313,['DownloadDocument.aspx?DocumentId=3221764'],['CONTINUANCE']
535,313,['DownloadDocument.aspx?DocumentId=3221765'],['511 REQUEST WITH EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221766'],['PROTEST']
535,313,['DownloadDocument.aspx?DocumentId=3221767'],['ENTRY OF APPEARANCE']
535,313,['DownloadDocument.aspx?DocumentId=3221768'],['PREHEARING ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221769'],['HEARING OFFICER RECOMMENDATION']
535,313,['DownloadDocument.aspx?DocumentId=3221770'],['PREHEARING STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221771'],['511 REQUEST WITH EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221772'],['CORRESPONDENCE']
535,313,['DownloadDocument.aspx?DocumentId=3221773'],['CORRESPONDENCE']
535,313,['DownloadDocument.aspx?DocumentId=3221774'],['PREHEARING STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221839'],['PREHEARING STATEMENT']
535,313,['DownloadDocument.aspx?DocumentId=3221840'],['RESPONSE TO MOTION FOR PROTECTIVE ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221841'],['PREHEARING ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221842'],['511 REQUEST WITH EXHIBITS']
535,313,['DownloadDocument.aspx?DocumentId=3221843'],['MOTION FOR PROTECTIVE ORDER']
535,313,['DownloadDocument.aspx?DocumentId=3221844'],['CORRESPONDENCE']
535,313,['DownloadDocument.aspx?DocumentId=3221845'],['MOTION BIFURCATE APPLICATION']
535,313,['DownloadDocument.aspx?DocumentId=3221846'],['PROOF OF PUBLICATION']
535,313,['DownloadDocument.aspx?DocumentId=3221847'],['CERTIFICATE OF MAILING']
535,313,['DownloadDocument.aspx?DocumentId=3221848'],['NOTICE OF HEARING']
535,313,['DownloadDocument.aspx?DocumentId=3221849'],['APPLICATION OF HEARING']
535,608,['DownloadDocument.aspx?DocumentId=3583275'],['RETURNED MAIL']
535,608,['DownloadDocument.aspx?DocumentId=3583276'],['ORDER']
535,608,['DownloadDocument.aspx?DocumentId=3583277'],['511 REQUEST WITH EXHIBITS']
535,608,['DownloadDocument.aspx?DocumentId=3583278'],['NOTICE OF HEARING']
535,608,['DownloadDocument.aspx?DocumentId=3583279'],['APPLICATION OF HEARING']
407,1585,['DownloadDocument.aspx?DocumentId=3776017'],['ORDER']
407,1585,['DownloadDocument.aspx?DocumentId=3776019'],['511 REQUEST WITH EXHIBITS']
407,1585,['DownloadDocument.aspx?DocumentId=3776021'],['NOTICE OF HEARING']
407,1585,['DownloadDocument.aspx?DocumentId=3776023'],['APPLICATION OF HEARING']
407,707,['DownloadDocument.aspx?DocumentId=3025734'],['ORDER MAILED']
407,707,['DownloadDocument.aspx?DocumentId=3025735'],['ORDER']
407,707,['DownloadDocument.aspx?DocumentId=3025736'],['511 REQUEST WITH EXHIBITS']
407,707,['DownloadDocument.aspx?DocumentId=3025737'],['CORRESPONDENCE']
407,707,['DownloadDocument.aspx?DocumentId=3025738'],['511 REQUEST WITH EXHIBITS']
407,707,['DownloadDocument.aspx?DocumentId=3025739'],['PROOF OF PUBLICATION']
407,707,['DownloadDocument.aspx?DocumentId=3025740'],['PROOF OF PUBLICATION']
407,707,['DownloadDocument.aspx?DocumentId=3025741'],['REQUEST FOR CONTINUANCE']
407,707,['DownloadDocument.aspx?DocumentId=3025742'],['CERTIFICATE OF MAILING']
407,707,['DownloadDocument.aspx?DocumentId=3025743'],['NOTICE OF HEARING']
407,707,['DownloadDocument.aspx?DocumentId=3025744'],['AMENDMENT TO APPLICATION']
407,707,['DownloadDocument.aspx?DocumentId=3025745'],['APPLICATION OF HEARING']
407,707,['DownloadDocument.aspx?DocumentId=3025746'],['CERTIFICATE OF MAILING']
139,51,['DownloadDocument.aspx?DocumentId=1367033'],['Exhibit B-5: Lateral Cross-Sections']
139,51,['DownloadDocument.aspx?DocumentId=1369747'],['Parties Notified']
139,51,['DownloadDocument.aspx?DocumentId=1371124'],['Exhibit A-3: Grand Valley South- 40 Acre Spacing Units']
139,51,['DownloadDocument.aspx?DocumentId=1372567'],['Exhibit B-1: Ramos Type Log']
139,51,['DownloadDocument.aspx?DocumentId=1374193'],"['2nd Amendment to Verified Application, Noble Energy']"
139,51,['DownloadDocument.aspx?DocumentId=1376182'],['Exhibit B-6: Rock Porosities']
139,51,['DownloadDocument.aspx?DocumentId=1380350'],['Parties Notified']
139,51,['DownloadDocument.aspx?DocumentId=1382521'],['Letter of Concern: Muriel Dutton']
139,51,['DownloadDocument.aspx?DocumentId=1384766'],"['Exhibit A-2: Rulison Field Spacing Units, Application Lands']"
139,51,['DownloadDocument.aspx?DocumentId=1386331'],['Report of the Hearing Officer']
139,51,['DownloadDocument.aspx?DocumentId=1386883'],['Certificate of Service']
139,51,['DownloadDocument.aspx?DocumentId=1390441'],['Notice of Hearing']
139,51,['DownloadDocument.aspx?DocumentId=1769509'],['Amendment to Verified Application']
139,51,['DownloadDocument.aspx?DocumentId=1775562'],"['Exhibit B-2: Rulison Field, Map of Strandline Locations']"
139,51,['DownloadDocument.aspx?DocumentId=1775809'],"['Proofs of Publication: Citizen Telegram, Denver Daily Journal']"
139,51,['DownloadDocument.aspx?DocumentId=1778573'],"['Verified Application: Noble Energy, Inc.']"
139,51,['DownloadDocument.aspx?DocumentId=1781075'],['Amendment to Verified Application']
139,51,['DownloadDocument.aspx?DocumentId=1781085'],['Second Amendment to Verified Application']
139,51,['DownloadDocument.aspx?DocumentId=1781469'],"['Exhibit B-4: Rulison Field, Map of Cross Sections']"
139,51,['DownloadDocument.aspx?DocumentId=1782158'],['Parties Notified']
139,51,['DownloadDocument.aspx?DocumentId=1783744'],['Order/Report of Commission']
139,51,['DownloadDocument.aspx?DocumentId=1784856'],"['Verified Application: Noble Energy, Inc.']"
139,51,['DownloadDocument.aspx?DocumentId=1787465'],['Resumes']
139,51,['DownloadDocument.aspx?DocumentId=1787937'],['Exhibit C-2: Hyrup 2-56 Well (Graph)']
139,51,['DownloadDocument.aspx?DocumentId=1788990'],['Exhibit C-3: Operations Summary']
139,51,['DownloadDocument.aspx?DocumentId=1794146'],['Verification']
139,51,['DownloadDocument.aspx?DocumentId=1798653'],"['Exhibit B-3: Rulison Field, Ramos Detail Log']"
139,51,['DownloadDocument.aspx?DocumentId=1798708'],"['Exhibit A-1: Rulison Field, Existing 10-Acre Density Map']"
139,51,['DownloadDocument.aspx?DocumentId=1807298'],['Exhibit C-1: Orchard 10-10D Well Graph']
407,1464,['DownloadDocument.aspx?DocumentId=3740605'],['RETURNED MAIL']
407,1464,['DownloadDocument.aspx?DocumentId=3740607'],['ORDER']
407,1464,['DownloadDocument.aspx?DocumentId=3740609'],['511 REQUEST WITH EXHIBITS']
407,1464,['DownloadDocument.aspx?DocumentId=3740616'],['NOTICE OF HEARING']
407,1464,['DownloadDocument.aspx?DocumentId=3740623'],['APPLICATION OF HEARING']
535,753,['DownloadDocument.aspx?DocumentId=4040027'],[]
535,753,['DownloadDocument.aspx?DocumentId=4040078'],['RETURNED MAIL']
535,753,['DownloadDocument.aspx?DocumentId=4040080'],['ORDER']
535,753,['DownloadDocument.aspx?DocumentId=4040082'],['511 DOCUMENTS']
535,753,['DownloadDocument.aspx?DocumentId=4040084'],['NOTICE(S)']
535,753,['DownloadDocument.aspx?DocumentId=4040086'],['APPLICATION / AMENDED APP(S) & SUPPORTING DOCS']
232,304,['DownloadDocument.aspx?DocumentId=2935431'],['APPLICATION OF HEARING']
232,304,['DownloadDocument.aspx?DocumentId=2935432'],['NOTICE OF HEARING']
232,304,['DownloadDocument.aspx?DocumentId=2935433'],['CERTIFICATE OF MAILING']
232,304,['DownloadDocument.aspx?DocumentId=2935434'],['RULE 511 REQUEST']
232,304,['DownloadDocument.aspx?DocumentId=2935435'],['PROOF OF PUBLICATION']
232,304,['DownloadDocument.aspx?DocumentId=2935436'],['PROOF OF PUBLICATION']
232,304,['DownloadDocument.aspx?DocumentId=2935437'],['ORDER']
232,304,['DownloadDocument.aspx?DocumentId=2935438'],['ORDER MAILED']
105,24,['DownloadDocument.aspx?DocumentId=1366288'],['request for publication']
105,24,['DownloadDocument.aspx?DocumentId=1369097'],['list of interested parties']
105,24,['DownloadDocument.aspx?DocumentId=1372489'],['application']
105,24,['DownloadDocument.aspx?DocumentId=1382300'],['list of intersted parties']
105,24,['DownloadDocument.aspx?DocumentId=1386808'],['publication']
105,24,['DownloadDocument.aspx?DocumentId=1389854'],['exhibits']
105,24,['DownloadDocument.aspx?DocumentId=1769421'],['notice of hearing']
105,24,['DownloadDocument.aspx?DocumentId=1782957'],['request for publication']
105,24,['DownloadDocument.aspx?DocumentId=1796276'],['publication']
105,24,['DownloadDocument.aspx?DocumentId=1802789'],['transcript']
105,24,['DownloadDocument.aspx?DocumentId=1804179'],['ORDER']
105,24,['DownloadDocument.aspx?DocumentId=1813080'],['exhibit 1']
407,452,['DownloadDocument.aspx?DocumentId=2847607'],['511 REQUEST WITH SUPPORTING  DOCUMENTS']
407,452,['DownloadDocument.aspx?DocumentId=2847608'],['ORDER MAILED']
407,452,['DownloadDocument.aspx?DocumentId=2847609'],['ORDER']
407,452,['DownloadDocument.aspx?DocumentId=2847610'],['CDPHE LETTER']
407,452,['DownloadDocument.aspx?DocumentId=2847611'],['CERTIFICATE OF MAILING']
407,452,['DownloadDocument.aspx?DocumentId=2847612'],['NOTICE OF HEARING']
407,452,['DownloadDocument.aspx?DocumentId=2847613'],['APPLICATION OF HEARING']
407,452,['DownloadDocument.aspx?DocumentId=2847614'],['PROOF OF PUBLICATION']
139,80,['DownloadDocument.aspx?DocumentId=1365913'],['Parties Notified']
139,80,['DownloadDocument.aspx?DocumentId=1369361'],['Correspondence']
139,80,['DownloadDocument.aspx?DocumentId=1382709'],"['Proof of Publication: DDJ, Citizen Telegram']"
139,80,['DownloadDocument.aspx?DocumentId=1388827'],['Notice of Hearing']
139,80,['DownloadDocument.aspx?DocumentId=1772567'],['Summary of Testimony']
139,80,['DownloadDocument.aspx?DocumentId=1782820'],['Petrohunter Exhibit: Hearing Packet']
139,80,['DownloadDocument.aspx?DocumentId=1783355'],['Petrohunter Exhibits']
139,80,['DownloadDocument.aspx?DocumentId=1785251'],"['Withdrawal Request, Petrohunter']"
139,80,['DownloadDocument.aspx?DocumentId=1793448'],['Parties Notified']
139,80,['DownloadDocument.aspx?DocumentId=1799482'],['Order/Report of Commission (CORRECTED)']
139,80,['DownloadDocument.aspx?DocumentId=1809998'],['Verified Application: Petrohunter']
26,32,['DownloadDocument.aspx?DocumentId=1368204'],"['Exhibit: Geological Cross-Section C, Adena Field']"
26,32,['DownloadDocument.aspx?DocumentId=1373097'],"['Exhibit 4: Structure Map, Top ""J"" Sand']"
26,32,['DownloadDocument.aspx?DocumentId=1373855'],['Exhibit 8: Production Data of Leases']
26,32,['DownloadDocument.aspx?DocumentId=1374063'],"['Exhibit 12: Geological Section, ""D"" and ""J"" Sands']"
26,32,['DownloadDocument.aspx?DocumentId=1375370'],['Exhibit B: Original Gas in Place Isopach']
26,32,['DownloadDocument.aspx?DocumentId=1376134'],['Order/Report of Commission']
26,32,['DownloadDocument.aspx?DocumentId=1376403'],"['Exhibit 2: Isopach Map ""D"" Sand, Contour Interval']"
26,32,['DownloadDocument.aspx?DocumentId=1379499'],['Exhibit 1: Adena Field Area & Cross Section Index']
26,32,['DownloadDocument.aspx?DocumentId=1381859'],['Transcript']
26,32,['DownloadDocument.aspx?DocumentId=1382124'],['Exhibit C: Tract Production Chart']
26,32,['DownloadDocument.aspx?DocumentId=1768909'],['Exhibit A: Order/Report of Commission (26-30)']
26,32,['DownloadDocument.aspx?DocumentId=1778001'],"['Petroleum, Inc. Exhibits for 5/27/58 Hearing (w/Index)']"
26,32,['DownloadDocument.aspx?DocumentId=1778757'],"['Exhibit 7: Original Oil in Place Isopach, ""J"" Sand']"
26,32,['DownloadDocument.aspx?DocumentId=1780233'],['Request for Publication: Ft. Morgan County Herald']
26,32,['DownloadDocument.aspx?DocumentId=1781287'],['Exhibit: East/West Geological Cross-Section A']
26,32,['DownloadDocument.aspx?DocumentId=1785977'],['Correspondence re: Draft Order']
26,32,['DownloadDocument.aspx?DocumentId=1788620'],"['Exhibit: Subsea Contours on top of ""D"" Sand, N. Adena Field']"
26,32,['DownloadDocument.aspx?DocumentId=1791956'],"['Exhibit 5: Gross ""J"" Sand Interval']"
26,32,['DownloadDocument.aspx?DocumentId=1792302'],['Notice of Hearing']
26,32,['DownloadDocument.aspx?DocumentId=1794370'],['Order/Report of Commission (26-25)']
26,32,['DownloadDocument.aspx?DocumentId=1796490'],['Exhibit 7-A: Resistivity Logs']
26,32,['DownloadDocument.aspx?DocumentId=1796593'],"['Notice of Dismissal: Petroleum, Inc.']"
26,32,['DownloadDocument.aspx?DocumentId=1797253'],"['Exhibit 10: Monthly Production, Lion Oil Bruce #1']"
26,32,['DownloadDocument.aspx?DocumentId=1799380'],"['Request for Publication, Denver Daily Journal']"
26,32,['DownloadDocument.aspx?DocumentId=1806597'],['Application: Pure Oil Company']
26,32,['DownloadDocument.aspx?DocumentId=1808265'],"['Exhibit: Geological Cross Section B, Adena Field']"
26,32,['DownloadDocument.aspx?DocumentId=1809091'],"['Letter of Concerm, Patrick Doheny']"
26,32,['DownloadDocument.aspx?DocumentId=1809990'],"[""Exhibit 3: Well Log, Cross Section B-B'""]"
26,32,['DownloadDocument.aspx?DocumentId=1813924'],"['Exhibit 6: Net Pay Isopach ""J"" Sand']"
26,32,['DownloadDocument.aspx?DocumentId=3080641'],['Proof of Publication: Morgan County Herald']
26,32,['DownloadDocument.aspx?DocumentId=3080643'],['Proof of Publication: Denver Daily News']
535,750,['DownloadDocument.aspx?DocumentId='],[]
407,1290,['DownloadDocument.aspx?DocumentId=3648942'],['RETURNED MAIL']
407,1290,['DownloadDocument.aspx?DocumentId=3648943'],['ORDER']
407,1290,['DownloadDocument.aspx?DocumentId=3648944'],['511 REQUEST WITH EXHIBITS']
